,Unnamed: 0,Path,Tour.Length,Fold,EAX.PAR10,EAX.PQR10,EAX.LOG.PAR10,EAX.LOG.PQR10,LKH.PAR10,LKH.PQR10,LKH.LOG.PAR10,LKH.LOG.PQR10,mst_dists_mean,mst_dists_median,mst_dists_varcoeff,mst_dists_sum
630,631,lkh---eax---sophisticated/1000-216.tsp,18.5677,6,57.7872,43.0075,4.0568,3.7614,35.1494,22.278,3.5596,3.1036,0.161787637456159,0.136968105272052,0.845201805569438,0.39938368807043
631,632,lkh---eax---sophisticated/1000-217.tsp,22.6543,3,65.4522,43.1705,4.1813,3.7652,2.1305,1.64,0.7564,0.4947,0.202833744332601,0.195340574848051,0.538617248930859,0.391514523273039
632,633,lkh---eax---sophisticated/1000-218.tsp,22.2323,10,98.7969,95.7075,4.5931,4.5613,4.2856,3.1595,1.4553,1.1504,0.199623592985856,0.18886829903105,0.540149359427336,0.388347574674208
633,634,lkh---eax---sophisticated/1000-219.tsp,19.6889,5,38.1315,24.772,3.641,3.2097,2.5459,2.5535,0.9345,0.9375,0.173006425396884,0.150385310248638,0.729579262764586,0.344842384446026
634,635,lkh---eax---sophisticated/1000-22.tsp,21.4052,3,472.907,386.16,6.1589,5.9563,5.2371,4.6945,1.6558,1.5464,0.188754391438885,0.170670438364389,0.663026229999681,0.40210231334759805
635,636,lkh---eax---sophisticated/1000-220.tsp,22.6169,7,107.7021,46.1925,4.6794,3.8328,1.2534,1.217,0.2259,0.1964,0.203822376929504,0.196012610467226,0.515030988854466,0.38860924719700296
636,637,lkh---eax---sophisticated/1000-221.tsp,22.5201,4,115.898,88.8305,4.7527,4.4867,1.1955,1.2295,0.1786,0.2066,0.20144655050854302,0.198294354833792,0.515959046760082,0.395141072880556
637,638,lkh---eax---sophisticated/1000-222.tsp,20.3338,4,120.607,84.5085,4.7925,4.4369,4.121,3.9775,1.4161,1.3807,0.18068210405990398,0.16002351253228497,0.704553676433791,0.40424821001030403
638,639,lkh---eax---sophisticated/1000-223.tsp,22.2289,3,55.2728,33.401,4.0123,3.5086,1.2657,1.1665,0.2356,0.154,0.198654862820904,0.18430149253058098,0.558896791447573,0.413778996255682
639,640,lkh---eax---sophisticated/1000-224.tsp,20.0639,2,78.2267,54.7835,4.3596,4.0034,2.245,1.8625,0.8087,0.6219,0.177852507340505,0.16026796003185298,0.693833546193322,0.369029271118184
640,641,lkh---eax---sophisticated/1000-225.tsp,22.9564,6,36.1334,16.5285,3.5872,2.8051,2.086,1.754,0.7352,0.5619,0.206807179697938,0.19982730118664999,0.508824787314751,0.378940282401797
641,642,lkh---eax---sophisticated/1000-226.tsp,22.3231,2,42.5384,40.305,3.7504,3.6965,4.1203,3.5665,1.4159,1.2716,0.199325083393807,0.188258725460181,0.547286284583054,0.385894132258146
642,643,lkh---eax---sophisticated/1000-227.tsp,20.4663,8,33.218,23.9435,3.5031,3.1757,2.572,2.3675,0.9447,0.8618,0.18159669522190802,0.161160464709456,0.683412986027906,0.367727665060349
643,644,lkh---eax---sophisticated/1000-228.tsp,22.4561,4,15.7674,9.3045,2.7579,2.2305,1.4172,1.1745,0.3487,0.1608,0.200709463181976,0.19436352383954,0.556839853047917,0.388493110458943
644,645,lkh---eax---sophisticated/1000-229.tsp,20.0439,2,75.5345,74.6375,4.3246,4.3126,2.0245,1.8645,0.7053,0.623,0.175595106454082,0.155023175182883,0.761764759525437,0.383492452021796
645,646,lkh---eax---sophisticated/1000-23.tsp,22.7246,1,115.9172,44.163,4.7529,3.7879,2.0271,1.572,0.7066,0.4523,0.20486269678504698,0.19678472320122198,0.540866598548796,0.412177863589848
646,647,lkh---eax---sophisticated/1000-230.tsp,22.6444,3,10.7294,9.561,2.373,2.2577,1.4997,1.2785,0.4053,0.2457,0.20430007410914197,0.200887653034596,0.513026314521585,0.40205350843654697
647,648,lkh---eax---sophisticated/1000-231.tsp,22.9145,3,17.9455,12.2805,2.8873,2.508,2.1869,1.645,0.7825,0.4977,0.20691568502804703,0.201832230852725,0.505273552026098,0.40467396248326604
648,649,lkh---eax---sophisticated/1000-232.tsp,23.1764,2,102.1294,71.367,4.6262,4.2678,10.56,3.524,2.3571,1.2596,0.209645317413229,0.207350188989344,0.489386480469174,0.388441438047979
649,650,lkh---eax---sophisticated/1000-233.tsp,22.3553,5,186.2192,84.045,5.2269,4.4314,8.5532,7.347,2.1463,1.9943,0.201188748973337,0.191327244502494,0.607193203572558,0.401801394508829
650,651,lkh---eax---sophisticated/1000-234.tsp,23.3006,8,109.3366,50.4085,4.6944,3.9202,1.9423,1.808,0.6639,0.5922,0.210852633200374,0.205196696521624,0.459936361529148,0.406975384493434
651,652,lkh---eax---sophisticated/1000-235.tsp,22.4067,8,28.4878,28.3915,3.3495,3.3461,2.1043,1.9315,0.744,0.6583,0.20269026569936,0.197666001970769,0.539673464438101,0.397946421303585
652,653,lkh---eax---sophisticated/1000-236.tsp,22.837,8,15.2552,16.149,2.7249,2.7819,1.4739,1.347,0.3879,0.2979,0.20614948059302,0.199275026782068,0.531247411469673,0.38598349816523597
653,654,lkh---eax---sophisticated/1000-237.tsp,21.9719,4,45.4744,35.752,3.8171,3.5766,1.5513,1.4175,0.4391,0.3489,0.197383941440827,0.187073091727868,0.59538287405949,0.39602343303228604
654,655,lkh---eax---sophisticated/1000-238.tsp,22.9022,7,133.0975,112.366,4.8911,4.7218,6.0245,6.66,1.7958,1.8961,0.206623105234227,0.200224397393494,0.5287241165195,0.419283303009758
655,656,lkh---eax---sophisticated/1000-239.tsp,21.5661,8,50.3796,35.2595,3.9196,3.5627,3.9236,3.812,1.367,1.3382,0.192165503963794,0.168993543558631,0.665774177569062,0.430516813871734
656,657,lkh---eax---sophisticated/1000-24.tsp,18.6735,9,96.9956,72.6415,4.5747,4.2855,4.3426,3.534,1.4685,1.2624,0.16446093157666802,0.146813025273883,0.713600553061561,0.28844157766444
657,658,lkh---eax---sophisticated/1000-240.tsp,20.5776,8,57.8409,43.811,4.0577,3.7799,1.4641,1.3735,0.3812,0.3174,0.18277661208395302,0.156131973825779,0.677512075180346,0.36117762702545003
658,659,lkh---eax---sophisticated/1000-241.tsp,22.8505,3,163.6409,101.9585,5.0977,4.6246,3.0942,2.075,1.1295,0.73,0.20623242762226401,0.20078479792173398,0.483487347952542,0.39143741599915804
659,660,lkh---eax---sophisticated/1000-242.tsp,20.6615,5,43.091,22.807,3.7633,3.1271,2.535,2.565,0.9302,0.942,0.185382731206004,0.159192783213011,0.666754088994568,0.39931076210126
660,661,lkh---eax---sophisticated/1000-243.tsp,21.1034,6,24.3256,24.985,3.1915,3.2183,2.1009,2.019,0.7424,0.7026,0.188668767172331,0.17647169180601202,0.641842793488944,0.37852121366544
661,662,lkh---eax---sophisticated/1000-244.tsp,21.1154,4,39.5771,35.0085,3.6783,3.5556,1.1659,1.2295,0.1535,0.2066,0.189485511520634,0.17677432366419998,0.553144783211678,0.371895604351249
662,663,lkh---eax---sophisticated/1000-245.tsp,22.1212,2,48.9944,47.06,3.8917,3.8514,1.3811,1.301,0.3229,0.2631,0.19693733200951202,0.184109499326261,0.560965298347866,0.38618956315734104
663,664,lkh---eax---sophisticated/1000-246.tsp,20.0355,7,89.4018,37.724,4.4931,3.6303,1.5192,1.2115,0.4182,0.1919,0.177331246066961,0.149990934117042,0.781317257593235,0.35252824018472595
664,665,lkh---eax---sophisticated/1000-247.tsp,21.5626,6,29.0243,19.5215,3.3681,2.9715,2.0371,1.8735,0.7115,0.6278,0.191704547544862,0.17865671028907298,0.605262727229932,0.364063377048234
665,666,lkh---eax---sophisticated/1000-248.tsp,22.7883,10,133.3082,135.311,4.8927,4.9076,12.6672,11.4095,2.539,2.4344,0.20658144336490902,0.197729558907738,0.497559102741305,0.40387337984948896
666,667,lkh---eax---sophisticated/1000-249.tsp,22.3875,4,82.9117,78.7945,4.4178,4.3668,1.1914,1.0795,0.1751,0.0765,0.20053151521763998,0.193879138082079,0.505365067569708,0.38979481022159
667,668,lkh---eax---sophisticated/1000-25.tsp,22.5047,7,119.9795,115.0845,4.7873,4.7457,2.0517,1.5895,0.7187,0.4634,0.204073175033007,0.199676285783741,0.54900222660026,0.406148515593785
668,669,lkh---eax---sophisticated/1000-250.tsp,21.8211,5,209.5288,248.217,5.3449,5.5143,3.1425,3.0625,1.145,1.1192,0.19819784158235199,0.18794100120297902,0.595179419586811,0.40952789201240297
669,670,lkh---eax---sophisticated/1000-251.tsp,23.0642,9,23.8333,21.4675,3.1711,3.0665,4.5309,4.4005,1.5109,1.4817,0.207108240452683,0.198277726355834,0.494186503624627,0.409008225923218
670,671,lkh---eax---sophisticated/1000-252.tsp,22.6397,4,242.8778,190.0215,5.4926,5.2471,7.8651,3.5425,2.0624,1.2648,0.203999860780409,0.192081645605689,0.55836374925103,0.391139505558414
671,672,lkh---eax---sophisticated/1000-253.tsp,23.5955,3,69.4427,51.998,4.2405,3.9512,4.19,2.0615,1.4327,0.7234,0.21387807959823502,0.209216923280415,0.482573531247946,0.41704791068072
672,673,lkh---eax---sophisticated/1000-254.tsp,20.4447,5,196.7698,190.7625,5.282,5.251,6.681,3.3645,1.8993,1.2133,0.18145268300218498,0.149845256237082,0.712885729994643,0.38669117796736596
673,674,lkh---eax---sophisticated/1000-255.tsp,22.555,8,225.4577,208.871,5.4181,5.3417,7.7466,4.9475,2.0473,1.5989,0.20139636630614102,0.19539402363046798,0.543455770732978,0.37289118355267103
674,675,lkh---eax---sophisticated/1000-256.tsp,22.41,4,154.0658,137.5365,5.0374,4.9239,9.6135,5.721,2.2632,1.7441,0.20019919510464698,0.19707506650685402,0.562840210072349,0.38912734671703203
675,676,lkh---eax---sophisticated/1000-257.tsp,23.1177,10,191.6106,151.724,5.2555,5.0221,24.9849,26.487,3.2183,3.2767,0.206663566452854,0.197591073943902,0.487106002960129,0.39944073225371296
676,677,lkh---eax---sophisticated/1000-258.tsp,22.7489,5,62.894,56.2705,4.1415,4.0302,1.8668,1.668,0.6242,0.5116,0.20516475385866098,0.200673586759763,0.482534318381093,0.39497915088199104
677,678,lkh---eax---sophisticated/1000-259.tsp,23.4597,6,380.1269,341.7445,5.9405,5.8341,32.6134,26.016,3.4847,3.2587,0.211687188884882,0.210964682140733,0.447986981027483,0.407446210817016
678,679,lkh---eax---sophisticated/1000-26.tsp,22.395,2,134.7849,64.6355,4.9037,4.1688,2.9211,2.3925,1.072,0.8723,0.20155605411785402,0.193253468497962,0.562508694233195,0.37842021374265805
679,680,lkh---eax---sophisticated/1000-260.tsp,23.1512,2,15.7149,13.425,2.7546,2.5971,1.974,1.7205,0.6801,0.5426,0.210838685240755,0.202879263055563,0.479782183106553,0.40132335734575897
680,681,lkh---eax---sophisticated/1000-261.tsp,21.3011,9,53.8946,36.408,3.987,3.5948,1.8465,1.8445,0.6133,0.6122,0.191537529634323,0.178240633573469,0.581611645765748,0.380894408640952
681,682,lkh---eax---sophisticated/1000-262.tsp,23.1326,7,296.9924,250.7595,5.6937,5.5245,1.8108,1.7465,0.5938,0.5576,0.210472144899728,0.20209583422208102,0.48251422239393,0.39730615027880395
682,683,lkh---eax---sophisticated/1000-263.tsp,23.2903,2,275.2251,227.43,5.6176,5.4268,32.2787,20.024,3.4744,2.9969,0.20916301340972598,0.208456897360756,0.469675239958281,0.392177616041013
683,684,lkh---eax---sophisticated/1000-264.tsp,20.2402,10,75.3193,55.164,4.3217,4.0103,1.6919,1.488,0.5259,0.3974,0.180468450990877,0.157650896604344,0.676843931205736,0.33761095331231
684,685,lkh---eax---sophisticated/1000-265.tsp,22.9546,2,52.9493,21.8995,3.9693,3.0865,2.822,2.2325,1.0374,0.8031,0.207426198381711,0.201713990286031,0.464643047733969,0.396619875496161
685,686,lkh---eax---sophisticated/1000-266.tsp,20.7631,9,119.7574,50.7925,4.7855,3.9277,1.202,1.121,0.184,0.1142,0.18402149318917,0.16465882542578103,0.69136761989181,0.343187643472753
686,687,lkh---eax---sophisticated/1000-267.tsp,21.8173,10,16.3349,10.1245,2.7933,2.315,2.0952,1.3975,0.7396,0.3347,0.196243707139914,0.17404837435530898,0.605105153659081,0.417745138960554
687,688,lkh---eax---sophisticated/1000-268.tsp,22.0426,7,88.6544,52.056,4.4847,3.9523,2.9253,1.6045,1.0734,0.4728,0.19740689172314901,0.18757804940855602,0.560083435053808,0.398050211548297
688,689,lkh---eax---sophisticated/1000-269.tsp,21.8102,5,113.2376,69.8415,4.7295,4.2462,4.3587,5.0205,1.4722,1.6135,0.19479250549119398,0.177944618029657,0.578754859555902,0.39847336605191697
689,690,lkh---eax---sophisticated/1000-27.tsp,22.8762,3,57.0553,32.283,4.044,3.4745,2.5996,2.2425,0.9554,0.8076,0.20676267473071702,0.199829524173258,0.487766988595393,0.393897921313994
690,691,lkh---eax---sophisticated/1000-270.tsp,22.8489,3,50.1018,21.8605,3.9141,3.0847,2.0603,1.851,0.7229,0.6157,0.206873041229035,0.201480322973564,0.49180083508399,0.39361448499943297
691,692,lkh---eax---sophisticated/1000-271.tsp,21.5203,2,98.2585,75.3455,4.5876,4.3221,11.7781,9.803,2.4662,2.2827,0.194873194988361,0.181106030590868,0.550021324723634,0.359040577879014
692,693,lkh---eax---sophisticated/1000-272.tsp,22.0717,3,47.515,38.092,3.861,3.64,6.8968,5.694,1.9311,1.7394,0.199199487599019,0.192923617779342,0.533236844353358,0.38102460736297405
693,694,lkh---eax---sophisticated/1000-273.tsp,20.1312,3,100.1518,49.197,4.6067,3.8958,6.449,3.2545,1.8639,1.18,0.17870493727276798,0.150250529455241,0.78226249721689,0.385606744648135
694,695,lkh---eax---sophisticated/1000-274.tsp,21.3709,1,89.4284,90.749,4.4934,4.5081,1.3617,1.2735,0.3087,0.2418,0.1939141454041,0.18094548579387099,0.61382111789469,0.39188622554818
695,696,lkh---eax---sophisticated/1000-275.tsp,19.9766,5,90.5241,76.87,4.5056,4.3421,5.3455,3.847,1.6763,1.3473,0.175445279301953,0.15809811467721602,0.703313457231206,0.34202802772485097
696,697,lkh---eax---sophisticated/1000-276.tsp,20.5555,5,95.8388,90.6645,4.5627,4.5072,1.4085,1.355,0.3425,0.3038,0.181785172760126,0.16337084255134598,0.702603136535089,0.363686688033214
697,698,lkh---eax---sophisticated/1000-277.tsp,21.0676,9,14.5037,11.437,2.6744,2.4369,1.1945,1.1115,0.1777,0.1057,0.186082529760344,0.174540963498293,0.593081789298958,0.356002913632608
698,699,lkh---eax---sophisticated/1000-278.tsp,22.7239,6,148.1163,130.7545,4.998,4.8733,12.4046,7.507,2.5181,2.0158,0.204270813974897,0.20663664460081302,0.482800758106443,0.390091791969022
699,700,lkh---eax---sophisticated/1000-279.tsp,21.2345,5,15.2872,11.9125,2.727,2.4776,1.0883,1.0225,0.0846,0.0223,0.188265370186664,0.165470684167793,0.668204939860937,0.34993922832464
700,701,lkh---eax---sophisticated/1000-28.tsp,21.1281,5,18.9105,20.745,2.9397,3.0323,2.5694,2.0775,0.9437,0.7312,0.190652434296978,0.174288689103783,0.645354313892146,0.34641200224372704
701,702,lkh---eax---sophisticated/1000-280.tsp,22.0113,4,135.5552,76.2975,4.9094,4.3346,2.4176,1.878,0.8828,0.6302,0.19650649103696402,0.190184416497436,0.558262287752509,0.400129288895703
702,703,lkh---eax---sophisticated/1000-281.tsp,22.2559,10,113.4666,108.4215,4.7315,4.686,3.465,2.421,1.2427,0.8842,0.198607291616552,0.196158282931214,0.51483360125965,0.37805859261380204
703,704,lkh---eax---sophisticated/1000-282.tsp,19.6091,8,48.8583,51.455,3.8889,3.9407,4.2455,3.963,1.4459,1.377,0.173834534902231,0.165533678949359,0.612067644964142,0.30793277941807096
704,705,lkh---eax---sophisticated/1000-283.tsp,20.1657,4,43.3589,34.178,3.7695,3.5316,1.3833,1.352,0.3245,0.3016,0.179753653505513,0.165776567623023,0.633031495075713,0.331117095000359
705,706,lkh---eax---sophisticated/1000-284.tsp,22.4267,4,105.1447,75.9715,4.6553,4.3304,2.7479,2.07,1.0108,0.7275,0.20218249701026503,0.194206141450892,0.535825362147606,0.39321090708420103
706,707,lkh---eax---sophisticated/1000-285.tsp,23.0215,4,30.4528,12.9015,3.4162,2.5573,1.3349,1.352,0.2889,0.3016,0.207220187988702,0.202845570797805,0.489242007821423,0.39993821532270196
707,708,lkh---eax---sophisticated/1000-286.tsp,21.0612,2,75.7987,48.093,4.3281,3.8731,8.374,5.982,2.1251,1.7888,0.186898859168661,0.17576585139103498,0.578970211482017,0.365658107278374
708,709,lkh---eax---sophisticated/1000-287.tsp,23.0322,7,33.1723,35.022,3.5017,3.556,1.2577,1.2,0.2293,0.1823,0.20887224995428,0.203917680401767,0.479100804012119,0.391311765872026
709,710,lkh---eax---sophisticated/1000-288.tsp,22.3627,4,78.5842,61.8045,4.3642,4.124,1.3376,1.2985,0.2909,0.2612,0.201682942072038,0.185612668265739,0.537352912503806,0.39538019374584404
710,711,lkh---eax---sophisticated/1000-289.tsp,22.2221,8,42.5923,38.3055,3.7517,3.6456,1.568,1.067,0.4498,0.0649,0.199750997673641,0.196867178604926,0.52709161919521,0.395181673669162
711,712,lkh---eax---sophisticated/1000-29.tsp,21.2942,5,33.5966,27.729,3.5144,3.3225,1.8195,1.5805,0.5986,0.4577,0.1904539383904,0.18211217239650399,0.573995203052323,0.377257546999329
712,713,lkh---eax---sophisticated/1000-290.tsp,20.8076,2,96.9676,53.815,4.5744,3.9856,2.6572,2.095,0.9773,0.7396,0.18543802751282398,0.169472623528929,0.606902777035158,0.35271233579372396
713,714,lkh---eax---sophisticated/1000-291.tsp,22.4869,1,215.5003,131.734,5.373,4.8808,38.0964,12.8145,3.6401,2.5506,0.20302739393842,0.192078812442405,0.533285739841099,0.386053809678886
714,715,lkh---eax---sophisticated/1000-292.tsp,22.2611,1,20.4443,11.505,3.0177,2.4428,2.0432,1.379,0.7145,0.3214,0.201016571956799,0.192263494956873,0.511949524389994,0.389255849331068
715,716,lkh---eax---sophisticated/1000-293.tsp,18.7359,6,36.8739,23.918,3.6075,3.1746,4.405,4.1095,1.4827,1.4133,0.165493288089874,0.147079708145687,0.750416322805825,0.33704783498860497
716,717,lkh---eax---sophisticated/1000-294.tsp,22.5932,7,220.8748,201.8895,5.3976,5.3077,114.353,108.5455,4.7393,4.6872,0.202446445490532,0.196863504235803,0.530405818633149,0.372452009214054
717,718,lkh---eax---sophisticated/1000-295.tsp,22.972,4,113.6847,80.577,4.7334,4.3892,2.4794,1.771,0.908,0.5715,0.20807165572943198,0.203804123916234,0.464054012923146,0.399498626178969
718,719,lkh---eax---sophisticated/1000-296.tsp,20.1047,1,30.0261,29.086,3.4021,3.3703,1.9853,1.452,0.6858,0.3729,0.180685866356812,0.150879744040083,0.781398794158545,0.404873506442535
719,720,lkh---eax---sophisticated/1000-297.tsp,23.2922,3,63.2875,32.263,4.1477,3.4739,2.2809,1.8255,0.8246,0.6019,0.210456431955235,0.20260687561802299,0.466979862666225,0.40557013512167
720,721,lkh---eax---sophisticated/1000-298.tsp,22.0474,1,167.1031,155.7855,5.1186,5.0485,1.4463,1.42,0.369,0.3507,0.19642856319673602,0.193490254197705,0.524231523799921,0.374935493247209
721,722,lkh---eax---sophisticated/1000-299.tsp,22.9344,10,21.1385,6.8345,3.0511,1.922,2.4446,1.675,0.8939,0.5158,0.206382014232173,0.201853551281051,0.453334688608544,0.398201643479526
722,723,lkh---eax---sophisticated/1000-3.tsp,22.4716,1,41.8142,30.1575,3.7332,3.4064,1.213,1.218,0.1931,0.1972,0.202501534283044,0.186837125661892,0.581776752096738,0.38873044153770997
723,724,lkh---eax---sophisticated/1000-30.tsp,23.3047,4,121.1297,41.1435,4.7969,3.7171,4.6747,4.573,1.5422,1.5202,0.20987735874656102,0.20757391742880602,0.465021921600961,0.407670114209337
724,725,lkh---eax---sophisticated/1000-300.tsp,23.4749,6,87.8868,80.3085,4.476,4.3859,2.3187,2.002,0.841,0.6941,0.213167838452844,0.212790826270545,0.471669914232276,0.39850109405257494
725,726,lkh---eax---sophisticated/1000-301.tsp,22.3175,4,216.7307,202.447,5.3787,5.3105,3.6807,3.698,1.3031,1.3078,0.200682346746827,0.19076098874247102,0.524276209552524,0.380353836444629
726,727,lkh---eax---sophisticated/1000-302.tsp,22.615,6,69.8814,45.511,4.2468,3.818,2.5484,2.1775,0.9355,0.7782,0.20413346346542402,0.193759308658707,0.497482231474657,0.389222385335389
727,728,lkh---eax---sophisticated/1000-303.tsp,20.912,5,51.8965,36.374,3.9493,3.5939,1.3875,1.347,0.3275,0.2979,0.187116961038432,0.18083021819277,0.588262291093787,0.35857238313338596
728,729,lkh---eax---sophisticated/1000-304.tsp,23.1858,1,90.3281,45.189,4.5034,3.8109,1.6351,1.261,0.4917,0.2319,0.210490741784152,0.20375850931826,0.504580004616237,0.41655127739764397
729,730,lkh---eax---sophisticated/1000-305.tsp,23.0145,1,68.1012,33.197,4.221,3.5025,4.2899,3.0015,1.4563,1.0991,0.20728093840546602,0.20057339950083497,0.485511450957845,0.39239239683269495
730,731,lkh---eax---sophisticated/1000-306.tsp,20.974,7,261.6574,245.9255,5.567,5.505,2.0526,1.623,0.7191,0.4843,0.184930028936731,0.156602868831251,0.672897917888493,0.35290210829475105
731,732,lkh---eax---sophisticated/1000-307.tsp,23.1135,10,68.3033,28.8335,4.224,3.3615,3.1925,2.3955,1.1608,0.8736,0.209221240582039,0.204511918843078,0.471646968013981,0.397130349610019
732,733,lkh---eax---sophisticated/1000-308.tsp,19.3706,5,217.7589,180.9335,5.3834,5.1981,6.9084,5.0135,1.9327,1.6121,0.170243219670421,0.152607919011701,0.704215719611325,0.33070378131371003
733,734,lkh---eax---sophisticated/1000-309.tsp,23.6032,5,6.1114,3.8355,1.8102,1.3443,1.1072,1.071,0.1018,0.0686,0.214047902827018,0.213675739529363,0.45227564478229,0.40372907941721603
734,735,lkh---eax---sophisticated/1000-31.tsp,21.7661,5,68.2656,42.2575,4.2234,3.7438,3.9772,3.5075,1.3806,1.2549,0.195006049755479,0.181208967860228,0.560300464519172,0.375154578698738
735,736,lkh---eax---sophisticated/1000-310.tsp,21.1337,10,10.786,9.05,2.3782,2.2028,1.2885,1.165,0.2535,0.1527,0.18858271962399897,0.17046155785259198,0.592591308506125,0.33682876853125504
736,737,lkh---eax---sophisticated/1000-311.tsp,23.0363,7,42.0902,24.903,3.7398,3.215,3.5339,2.649,1.2624,0.9742,0.20824531982420302,0.19962585857842702,0.481299040201381,0.409921088099528
737,738,lkh---eax---sophisticated/1000-312.tsp,22.7576,5,169.3216,134.3685,5.1318,4.9006,7.8188,6.919,2.0565,1.9343,0.204363075678233,0.199247200873207,0.486751697675499,0.39435023769004196
738,739,lkh---eax---sophisticated/1000-313.tsp,21.7236,3,72.3989,41.7815,4.2822,3.7325,1.4938,1.415,0.4013,0.3471,0.19532031358316398,0.18465501510580298,0.560399913610644,0.391725498974748
